,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
0,Air Asia,20:45,01:45,7486,Bengaluru,Delhi,5h,1,2021-11-28
1,Air Asia,23:10,10:05,7486,Bengaluru,Delhi,10h 55m,1,2021-11-28
2,Air Asia,22:55,10:05,7486,Bengaluru,Delhi,11h 10m,1,2021-11-28
3,Go First,21:00,23:50,7487,Bengaluru,Delhi,2h 50m,Non,2021-11-28
4,SpiceJet,21:55,00:35,7488,Bengaluru,Delhi,2h 40m,Non,2021-11-28
5,IndiGo,22:10,01:05,7488,Bengaluru,Delhi,2h 55m,Non,2021-11-28
6,IndiGo,23:35,02:30,7488,Bengaluru,Delhi,2h 55m,Non,2021-11-28
7,IndiGo,20:10,23:10,7488,Bengaluru,Delhi,3h,Non,2021-11-28
8,Air Asia,22:10,01:00,7489,Bengaluru,Delhi,2h 50m,Non,2021-11-28
9,Air India,21:00,23:55,7489,Bengaluru,Delhi,2h 55m,Non,2021-11-28
10,Vistara,21:10,23:45,7490,Bengaluru,Delhi,2h 35m,Non,2021-11-28
11,Vistara,19:40,22:25,7490,Bengaluru,Delhi,2h 45m,Non,2021-11-28
12,Vistara,19:55,22:50,9904,Bengaluru,Delhi,26h 55m,1,2021-11-28
13,Go First,20:00,08:30,10638,Bengaluru,Delhi,12h 30m,1,2021-11-28
14,Vistara,19:55,19:55,11479,Bengaluru,Delhi,24h,1,2021-11-28
15,Vistara,19:55,15:10,12004,Bengaluru,Delhi,19h 15m,1,2021-11-28
16,Go First,22:00,08:10,12339,Bengaluru,Delhi,10h 10m,1,2021-11-28
17,Go First,22:00,10:10,12339,Bengaluru,Delhi,12h 10m,1,2021-11-28
18,Go First,22:00,12:10,12339,Bengaluru,Delhi,14h 10m,1,2021-11-28
19,Air India,22:00,21:10,12739,Bengaluru,Delhi,23h 10m,1,2021-11-28
20,Go First,20:00,02:00,13755,Bengaluru,Delhi,6h,1,2021-11-28
21,Go First,20:00,08:10,13755,Bengaluru,Delhi,12h 10m,1,2021-11-28
22,Go First,20:00,10:10,13755,Bengaluru,Delhi,14h 10m,1,2021-11-28
23,Vistara,19:55,00:55,13947,Bengaluru,Delhi,5h,1,2021-11-28
24,Vistara,21:40,08:05,13947,Bengaluru,Delhi,10h 25m,1,2021-11-28
25,Vistara,21:40,08:35,13947,Bengaluru,Delhi,10h 55m,1,2021-11-28
26,Vistara,21:40,09:40,13947,Bengaluru,Delhi,12h,1,2021-11-28
27,Vistara,19:55,08:05,13947,Bengaluru,Delhi,12h 10m,1,2021-11-28
28,Vistara,19:55,08:35,13947,Bengaluru,Delhi,12h 40m,1,2021-11-28
29,Vistara,21:40,11:00,13947,Bengaluru,Delhi,13h 20m,1,2021-11-28
30,Vistara,19:55,09:40,13947,Bengaluru,Delhi,13h 45m,1,2021-11-28
31,Vistara,19:55,11:00,13947,Bengaluru,Delhi,15h 5m,1,2021-11-28
32,Vistara,21:40,14:05,13947,Bengaluru,Delhi,16h 25m,1,2021-11-28
33,Vistara,19:55,14:05,13947,Bengaluru,Delhi,18h 10m,1,2021-11-28
34,Vistara,21:40,16:55,13947,Bengaluru,Delhi,19h 15m,1,2021-11-28
35,Vistara,21:40,18:05,13947,Bengaluru,Delhi,20h 25m,1,2021-11-28
36,Vistara,19:55,16:55,13947,Bengaluru,Delhi,21h,1,2021-11-28
37,Vistara,19:55,18:05,13947,Bengaluru,Delhi,22h 10m,1,2021-11-28
38,Vistara,21:40,20:40,13947,Bengaluru,Delhi,23h,1,2021-11-28
39,Vistara,21:40,21:55,13947,Bengaluru,Delhi,24h 15m,1,2021-11-28
40,Vistara,19:55,20:40,13947,Bengaluru,Delhi,24h 45m,1,2021-11-28
41,Vistara,21:40,23:00,13947,Bengaluru,Delhi,25h 20m,1,2021-11-28
42,Vistara,19:55,21:55,13947,Bengaluru,Delhi,26h,1,2021-11-28
43,Vistara,21:40,00:10,13947,Bengaluru,Delhi,26h 30m,1,2021-11-28
44,Vistara,19:55,23:00,13947,Bengaluru,Delhi,27h 5m,1,2021-11-28
45,Vistara,21:40,00:55,13947,Bengaluru,Delhi,27h 15m,1,2021-11-28
46,Vistara,21:40,14:30,14052,Bengaluru,Delhi,16h 50m,1,2021-11-28
47,Vistara,19:55,14:30,14052,Bengaluru,Delhi,18h 35m,1,2021-11-28
48,IndiGo,23:45,07:15,14366,Bengaluru,Delhi,7h 30m,1,2021-11-28
49,IndiGo,21:55,07:15,14366,Bengaluru,Delhi,9h 20m,1,2021-11-28
50,Vistara,21:40,12:40,14997,Bengaluru,Delhi,15h,1,2021-11-28
51,Vistara,19:55,12:40,14997,Bengaluru,Delhi,16h 45m,1,2021-11-28
52,Vistara,21:40,19:40,14997,Bengaluru,Delhi,22h,1,2021-11-28
53,Vistara,19:55,19:40,14997,Bengaluru,Delhi,23h 45m,1,2021-11-28
54,SpiceJet,10:20,19:45,7434,Bengaluru,Delhi,9h 25m,1,2021-12-05
55,SpiceJet,05:40,00:25,7434,Bengaluru,Delhi,18h 45m,1,2021-12-05
56,SpiceJet,10:20,09:00,7434,Bengaluru,Delhi,22h 40m,1,2021-12-05
57,Air Asia,14:10,20:00,7486,Bengaluru,Delhi,5h 50m,1,2021-12-05
58,Air Asia,11:45,17:50,7486,Bengaluru,Delhi,6h 5m,1,2021-12-05
59,Air Asia,05:40,12:00,7486,Bengaluru,Delhi,6h 20m,1,2021-12-05
60,Air Asia,09:15,16:15,7486,Bengaluru,Delhi,7h,1,2021-12-05
61,Air Asia,17:30,00:35,7486,Bengaluru,Delhi,7h 5m,1,2021-12-05
62,Air Asia,18:30,02:10,7486,Bengaluru,Delhi,7h 40m,1,2021-12-05
63,Air Asia,07:15,15:30,7486,Bengaluru,Delhi,8h 15m,1,2021-12-05
64,Air Asia,07:05,16:15,7486,Bengaluru,Delhi,9h 10m,1,2021-12-05
65,Air Asia,15:55,01:10,7486,Bengaluru,Delhi,9h 15m,1,2021-12-05
66,Air Asia,15:15,00:35,7486,Bengaluru,Delhi,9h 20m,1,2021-12-05
67,Air Asia,15:35,01:00,7486,Bengaluru,Delhi,9h 25m,2,2021-12-05
68,Air Asia,05:10,14:55,7486,Bengaluru,Delhi,9h 45m,1,2021-12-05
69,Air Asia,09:15,20:00,7486,Bengaluru,Delhi,10h 45m,1,2021-12-05
70,Air Asia,22:35,09:30,7486,Bengaluru,Delhi,10h 55m,1,2021-12-05
71,Go First,21:30,00:20,7487,Bengaluru,Delhi,2h 50m,Non,2021-12-05
72,SpiceJet,21:55,00:35,7488,Bengaluru,Delhi,2h 40m,Non,2021-12-05
73,SpiceJet,05:55,08:40,7488,Bengaluru,Delhi,2h 45m,Non,2021-12-05
74,SpiceJet,19:05,21:50,7488,Bengaluru,Delhi,2h 45m,Non,2021-12-05
75,IndiGo,06:40,09:30,7488,Bengaluru,Delhi,2h 50m,Non,2021-12-05
76,IndiGo,23:35,02:30,7488,Bengaluru,Delhi,2h 55m,Non,2021-12-05
77,IndiGo,22:10,01:05,7488,Bengaluru,Delhi,2h 55m,Non,2021-12-05
78,IndiGo,04:40,07:35,7488,Bengaluru,Delhi,2h 55m,Non,2021-12-05
79,IndiGo,19:15,22:10,7488,Bengaluru,Delhi,2h 55m,Non,2021-12-05
80,IndiGo,20:10,23:10,7488,Bengaluru,Delhi,3h,Non,2021-12-05
81,IndiGo,07:50,10:50,7488,Bengaluru,Delhi,3h,Non,2021-12-05
82,Air India,10:25,13:00,7489,Bengaluru,Delhi,2h 35m,Non,2021-12-05
83,Air Asia,06:10,08:55,7489,Bengaluru,Delhi,2h 45m,Non,2021-12-05
84,Air Asia,00:10,02:55,7489,Bengaluru,Delhi,2h 45m,Non,2021-12-05
85,Air India,06:10,08:55,7489,Bengaluru,Delhi,2h 45m,Non,2021-12-05
86,Air India,17:50,20:35,7489,Bengaluru,Delhi,2h 45m,Non,2021-12-05
87,Air Asia,19:25,22:15,7489,Bengaluru,Delhi,2h 50m,Non,2021-12-05
88,Air Asia,22:10,01:00,7489,Bengaluru,Delhi,2h 50m,Non,2021-12-05
89,Air India,21:00,23:55,7489,Bengaluru,Delhi,2h 55m,Non,2021-12-05
90,Vistara,21:10,23:45,7490,Bengaluru,Delhi,2h 35m,Non,2021-12-05
91,Vistara,17:50,20:30,7490,Bengaluru,Delhi,2h 40m,Non,2021-12-05
92,Vistara,07:00,09:40,7490,Bengaluru,Delhi,2h 40m,Non,2021-12-05
93,Vistara,18:50,21:35,7490,Bengaluru,Delhi,2h 45m,Non,2021-12-05
94,Vistara,19:40,22:25,7490,Bengaluru,Delhi,2h 45m,Non,2021-12-05
95,Vistara,08:00,10:40,7595,Bengaluru,Delhi,2h 40m,Non,2021-12-05
96,Vistara,09:45,12:40,7595,Bengaluru,Delhi,2h 55m,Non,2021-12-05
97,IndiGo,09:30,12:15,7698,Bengaluru,Delhi,2h 45m,Non,2021-12-05
98,Air Asia,11:20,14:05,7905,Bengaluru,Delhi,2h 45m,Non,2021-12-05
99,IndiGo,17:50,20:45,8118,Bengaluru,Delhi,2h 55m,Non,2021-12-05
100,Go First,07:40,10:30,8169,Bengaluru,Delhi,2h 50m,Non,2021-12-05
101,IndiGo,16:30,19:20,8328,Bengaluru,Delhi,2h 50m,Non,2021-12-05
102,IndiGo,11:55,14:50,8328,Bengaluru,Delhi,2h 55m,Non,2021-12-05
103,Vistara,11:30,14:10,8330,Bengaluru,Delhi,2h 40m,Non,2021-12-05
104,IndiGo,14:00,16:45,8748,Bengaluru,Delhi,2h 45m,Non,2021-12-05
105,Air Asia,12:50,20:10,8856,Bengaluru,Delhi,7h 20m,1,2021-12-05
106,Air Asia,07:30,16:15,8856,Bengaluru,Delhi,8h 45m,2,2021-12-05
107,Air Asia,07:35,17:40,8856,Bengaluru,Delhi,10h 5m,2,2021-12-05
108,Air Asia,05:30,15:30,9589,Bengaluru,Delhi,10h,2,2021-12-05
109,IndiGo,23:45,07:15,9798,Bengaluru,Delhi,7h 30m,1,2021-12-05
110,IndiGo,19:20,01:05,9851,Bengaluru,Delhi,5h 45m,1,2021-12-05
111,Air India,05:45,21:00,9904,Bengaluru,Delhi,15h 15m,4,2021-12-05
112,IndiGo,07:10,11:55,10061,Bengaluru,Delhi,4h 45m,1,2021-12-05
113,IndiGo,06:10,11:55,10061,Bengaluru,Delhi,5h 45m,1,2021-12-05
114,SpiceJet,06:25,14:20,10088,Bengaluru,Delhi,7h 55m,1,2021-12-05
115,SpiceJet,06:25,14:35,10088,Bengaluru,Delhi,8h 10m,1,2021-12-05
116,Air India,15:15,23:00,10272,Bengaluru,Delhi,7h 45m,2,2021-12-05
117,SpiceJet,11:15,08:40,10325,Bengaluru,Delhi,21h 25m,1,2021-12-05
118,IndiGo,20:15,01:05,10376,Bengaluru,Delhi,4h 50m,1,2021-12-05
119,IndiGo,15:20,20:25,10481,Bengaluru,Delhi,5h 5m,1,2021-12-05
120,IndiGo,15:20,22:35,10481,Bengaluru,Delhi,7h 15m,1,2021-12-05
121,Air India,07:00,21:35,10534,Bengaluru,Delhi,14h 35m,1,2021-12-05
122,Air India,07:00,08:30,10534,Bengaluru,Delhi,25h 30m,1,2021-12-05
123,SpiceJet,14:05,16:35,10585,Bengaluru,Delhi,26h 30m,1,2021-12-05
124,IndiGo,10:15,16:10,10586,Bengaluru,Delhi,5h 55m,1,2021-12-05
125,Go First,22:00,08:10,10605,Bengaluru,Delhi,10h 10m,1,2021-12-05
126,Go First,22:00,10:10,10605,Bengaluru,Delhi,12h 10m,1,2021-12-05
127,Go First,05:45,18:00,10605,Bengaluru,Delhi,12h 15m,1,2021-12-05
128,Go First,22:00,12:10,10605,Bengaluru,Delhi,14h 10m,1,2021-12-05
129,Go First,18:50,23:30,10610,Bengaluru,Delhi,4h 40m,1,2021-12-05
130,Go First,06:30,19:15,10610,Bengaluru,Delhi,12h 45m,1,2021-12-05
131,IndiGo,23:00,04:15,10638,Bengaluru,Delhi,5h 15m,1,2021-12-05
132,Go First,18:45,00:30,10638,Bengaluru,Delhi,5h 45m,1,2021-12-05
133,Go First,05:40,14:20,10638,Bengaluru,Delhi,8h 40m,1,2021-12-05
134,Go First,11:50,21:30,10638,Bengaluru,Delhi,9h 40m,1,2021-12-05
135,Go First,20:00,08:30,10638,Bengaluru,Delhi,12h 30m,1,2021-12-05
136,Go First,11:50,00:30,10638,Bengaluru,Delhi,12h 40m,1,2021-12-05
137,Vistara,19:55,22:50,10639,Bengaluru,Delhi,26h 55m,1,2021-12-05
138,Go First,16:45,22:35,10650,Bengaluru,Delhi,5h 50m,1,2021-12-05
139,IndiGo,16:20,23:45,10691,Bengaluru,Delhi,7h 25m,1,2021-12-05
140,Vistara,19:55,00:55,10744,Bengaluru,Delhi,5h,1,2021-12-05
141,Air Asia,07:05,12:25,10744,Bengaluru,Delhi,5h 20m,1,2021-12-05
142,Vistara,06:40,14:30,10744,Bengaluru,Delhi,7h 50m,1,2021-12-05
143,Air Asia,14:30,01:10,10744,Bengaluru,Delhi,10h 40m,2,2021-12-05
144,Vistara,06:40,19:40,10744,Bengaluru,Delhi,13h,1,2021-12-05
145,Air India,19:10,08:55,10744,Bengaluru,Delhi,13h 45m,1,2021-12-05
146,Vistara,06:40,20:40,10744,Bengaluru,Delhi,14h,1,2021-12-05
147,Air India,19:10,10:15,10744,Bengaluru,Delhi,15h 5m,1,2021-12-05
148,Vistara,06:40,21:55,10744,Bengaluru,Delhi,15h 15m,1,2021-12-05
149,Air India,19:10,11:10,10744,Bengaluru,Delhi,16h,2,2021-12-05
150,Vistara,06:40,23:00,10744,Bengaluru,Delhi,16h 20m,1,2021-12-05
151,Air India,19:10,12:15,10744,Bengaluru,Delhi,17h 5m,1,2021-12-05
152,Vistara,06:40,00:10,10744,Bengaluru,Delhi,17h 30m,1,2021-12-05
153,Vistara,06:40,00:55,10744,Bengaluru,Delhi,18h 15m,1,2021-12-05
154,Air India,19:10,18:15,10744,Bengaluru,Delhi,23h 5m,1,2021-12-05
155,Air India,19:10,19:20,10744,Bengaluru,Delhi,24h 10m,2,2021-12-05
156,Air India,19:10,20:25,10744,Bengaluru,Delhi,25h 15m,1,2021-12-05
157,Air India,19:10,21:15,10744,Bengaluru,Delhi,26h 5m,1,2021-12-05
158,Vistara,19:55,09:00,10797,Bengaluru,Delhi,13h 5m,1,2021-12-05
159,Vistara,19:55,15:10,10797,Bengaluru,Delhi,19h 15m,1,2021-12-05
160,Vistara,06:40,14:05,10849,Bengaluru,Delhi,7h 25m,1,2021-12-05
161,IndiGo,16:20,22:25,10901,Bengaluru,Delhi,6h 5m,1,2021-12-05
162,IndiGo,13:05,19:55,10901,Bengaluru,Delhi,6h 50m,1,2021-12-05
163,IndiGo,09:50,17:35,10901,Bengaluru,Delhi,7h 45m,1,2021-12-05
164,Air Asia,16:25,01:10,11060,Bengaluru,Delhi,8h 45m,2,2021-12-05
165,IndiGo,10:15,18:10,11111,Bengaluru,Delhi,7h 55m,1,2021-12-05
166,Vistara,06:40,12:40,11164,Bengaluru,Delhi,6h,1,2021-12-05
167,Air India,18:50,08:45,11164,Bengaluru,Delhi,13h 55m,1,2021-12-05
168,Air India,18:50,13:50,11164,Bengaluru,Delhi,19h,1,2021-12-05
169,Air India,18:50,19:10,11164,Bengaluru,Delhi,24h 20m,1,2021-12-05
170,Go First,05:45,12:10,11183,Bengaluru,Delhi,6h 25m,1,2021-12-05
171,Go First,05:45,15:45,11183,Bengaluru,Delhi,10h,1,2021-12-05
172,IndiGo,09:20,16:10,11216,Bengaluru,Delhi,6h 50m,1,2021-12-05
173,Vistara,08:30,14:30,11322,Bengaluru,Delhi,6h,1,2021-12-05
174,Vistara,08:30,19:40,11322,Bengaluru,Delhi,11h 10m,1,2021-12-05
175,Vistara,08:30,20:40,11322,Bengaluru,Delhi,12h 10m,1,2021-12-05
176,Vistara,08:30,21:55,11322,Bengaluru,Delhi,13h 25m,1,2021-12-05
177,Vistara,08:30,23:00,11322,Bengaluru,Delhi,14h 30m,1,2021-12-05
178,Vistara,08:30,00:10,11322,Bengaluru,Delhi,15h 40m,1,2021-12-05
179,Vistara,08:30,00:55,11322,Bengaluru,Delhi,16h 25m,1,2021-12-05
180,IndiGo,13:05,18:10,11426,Bengaluru,Delhi,5h 5m,1,2021-12-05
181,Vistara,08:30,14:05,11427,Bengaluru,Delhi,5h 35m,1,2021-12-05
182,Vistara,19:00,00:55,11479,Bengaluru,Delhi,5h 55m,1,2021-12-05
183,Vistara,06:40,16:55,11479,Bengaluru,Delhi,10h 15m,1,2021-12-05
184,Vistara,06:40,18:05,11479,Bengaluru,Delhi,11h 25m,1,2021-12-05
185,Vistara,19:55,12:40,11479,Bengaluru,Delhi,16h 45m,1,2021-12-05
186,Vistara,19:55,19:55,11479,Bengaluru,Delhi,24h,1,2021-12-05
187,Air India,15:15,08:45,11532,Bengaluru,Delhi,17h 30m,2,2021-12-05
188,Air India,13:50,10:15,11689,Bengaluru,Delhi,20h 25m,1,2021-12-05
189,Air India,19:10,23:25,11693,Bengaluru,Delhi,28h 15m,2,2021-12-05
190,Air India,19:10,23:25,11693,Bengaluru,Delhi,28h 15m,2,2021-12-05
191,Air India,07:55,11:10,11732,Bengaluru,Delhi,27h 15m,1,2021-12-05
192,Go First,08:10,18:00,11761,Bengaluru,Delhi,9h 50m,1,2021-12-05
193,Go First,08:10,20:10,11761,Bengaluru,Delhi,12h,1,2021-12-05
194,Air India,19:00,03:40,11794,Bengaluru,Delhi,8h 40m,1,2021-12-05
195,Air India,13:50,21:35,12004,Bengaluru,Delhi,7h 45m,1,2021-12-05
196,Vistara,08:30,16:55,12057,Bengaluru,Delhi,8h 25m,1,2021-12-05
197,Vistara,08:30,18:05,12057,Bengaluru,Delhi,9h 35m,1,2021-12-05
198,Go First,09:15,15:30,12108,Bengaluru,Delhi,6h 15m,1,2021-12-05
199,Go First,09:15,18:00,12108,Bengaluru,Delhi,8h 45m,1,2021-12-05
200,Air India,05:45,22:45,12109,Bengaluru,Delhi,17h,1,2021-12-05
201,Air India,05:45,09:15,12109,Bengaluru,Delhi,27h 30m,1,2021-12-05
202,IndiGo,08:55,15:20,12213,Bengaluru,Delhi,6h 25m,1,2021-12-05
203,Air India,09:00,00:05,12214,Bengaluru,Delhi,15h 5m,2,2021-12-05
204,Air India,22:00,21:10,12214,Bengaluru,Delhi,23h 10m,1,2021-12-05
205,Air India,22:00,00:05,12214,Bengaluru,Delhi,26h 5m,1,2021-12-05
206,Vistara,18:25,23:00,12215,Bengaluru,Delhi,4h 35m,1,2021-12-05
207,Vistara,19:00,00:10,12215,Bengaluru,Delhi,5h 10m,1,2021-12-05
208,Vistara,18:25,00:10,12215,Bengaluru,Delhi,5h 45m,1,2021-12-05
209,Vistara,18:25,00:55,12215,Bengaluru,Delhi,6h 30m,1,2021-12-05
210,Go First,08:10,15:45,12339,Bengaluru,Delhi,7h 35m,1,2021-12-05
211,Go First,20:00,08:10,12339,Bengaluru,Delhi,12h 10m,1,2021-12-05
212,Go First,20:00,10:10,12339,Bengaluru,Delhi,14h 10m,1,2021-12-05
213,IndiGo,20:20,02:05,12581,Bengaluru,Delhi,5h 45m,1,2021-12-05
214,IndiGo,11:20,18:30,12633,Bengaluru,Delhi,7h 10m,1,2021-12-05
215,Go First,12:45,19:00,12686,Bengaluru,Delhi,6h 15m,1,2021-12-05
216,Go First,09:15,19:00,12686,Bengaluru,Delhi,9h 45m,1,2021-12-05
217,Air India,05:45,18:30,12739,Bengaluru,Delhi,12h 45m,3,2021-12-05
218,Air India,19:00,16:40,12739,Bengaluru,Delhi,21h 40m,1,2021-12-05
219,Air India,19:10,23:45,13225,Bengaluru,Delhi,28h 35m,2,2021-12-05
220,Air India,07:55,22:55,13622,Bengaluru,Delhi,15h,1,2021-12-05
221,Air India,19:10,23:15,13645,Bengaluru,Delhi,28h 5m,3,2021-12-05
222,IndiGo,17:25,22:40,13841,Bengaluru,Delhi,5h 15m,1,2021-12-05
223,Vistara,09:30,14:30,13947,Bengaluru,Delhi,5h,1,2021-12-05
224,IndiGo,06:05,13:40,14051,Bengaluru,Delhi,7h 35m,1,2021-12-05
225,Air India,05:45,12:55,14209,Bengaluru,Delhi,7h 10m,1,2021-12-05
226,Air India,05:45,23:45,14524,Bengaluru,Delhi,18h,2,2021-12-05
227,Air India,19:10,23:05,14674,Bengaluru,Delhi,27h 55m,2,2021-12-05
228,Vistara,09:30,16:55,14682,Bengaluru,Delhi,7h 25m,1,2021-12-05
229,Go First,05:45,17:05,14887,Bengaluru,Delhi,11h 20m,1,2021-12-05
230,Air Asia,05:25,10:55,15050,Bengaluru,Delhi,5h 30m,1,2021-12-05
231,IndiGo,02:40,09:45,15206,Bengaluru,Delhi,7h 5m,1,2021-12-05
232,Air India,11:50,23:45,15364,Bengaluru,Delhi,11h 55m,1,2021-12-05
233,SpiceJet,05:55,01:00,15468,Bengaluru,Delhi,19h 5m,1,2021-12-05
234,Air India,09:00,21:10,15469,Bengaluru,Delhi,12h 10m,2,2021-12-05
235,Air India,19:10,23:40,15831,Bengaluru,Delhi,28h 30m,2,2021-12-05
236,Air Asia,16:25,01:45,16520,Bengaluru,Delhi,9h 20m,2,2021-12-05
237,Vistara,11:30,16:30,16583,Bengaluru,Delhi,5h,1,2021-12-05
238,IndiGo,19:05,00:05,16991,Bengaluru,Delhi,5h,1,2021-12-05
239,IndiGo,19:05,01:40,16991,Bengaluru,Delhi,6h 35m,1,2021-12-05
240,Vistara,09:30,16:20,17087,Bengaluru,Delhi,6h 50m,2,2021-12-05
241,SpiceJet,05:55,22:10,17148,Bengaluru,Delhi,16h 15m,1,2021-12-05
242,Air India,05:45,18:00,17464,Bengaluru,Delhi,12h 15m,1,2021-12-05
243,Air India,05:45,22:05,17779,Bengaluru,Delhi,16h 20m,2,2021-12-05
244,Go First,15:45,02:10,18408,Bengaluru,Delhi,10h 25m,1,2021-12-05
245,Air Asia,20:45,01:45,18409,Bengaluru,Delhi,5h,1,2021-12-05
246,Air Asia,15:40,02:10,18409,Bengaluru,Delhi,10h 30m,2,2021-12-05
247,SpiceJet,05:55,17:45,19144,Bengaluru,Delhi,11h 50m,1,2021-12-05
248,Go First,15:45,20:20,23799,Bengaluru,Delhi,4h 35m,1,2021-12-05
249,Go First,18:45,00:30,4016,Bengaluru,Delhi,5h 45m,1,2022-01-03
250,Go First,22:00,10:10,4153,Bengaluru,Delhi,12h 10m,1,2022-01-03
251,Air Asia,00:10,02:55,4199,Bengaluru,Delhi,2h 45m,Non,2022-01-03
252,Air Asia,22:10,01:00,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-03
253,Air Asia,19:25,22:15,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-03
254,SpiceJet,21:55,00:35,4200,Bengaluru,Delhi,2h 40m,Non,2022-01-03
255,SpiceJet,19:05,21:50,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-03
256,SpiceJet,05:55,08:40,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-03
257,Go First,07:40,10:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-03
258,IndiGo,06:40,09:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-03
259,IndiGo,04:40,07:35,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
260,IndiGo,17:50,20:45,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
261,Go First,20:55,23:50,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
262,IndiGo,19:15,22:10,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
263,IndiGo,23:35,02:30,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
264,IndiGo,22:10,01:05,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
265,IndiGo,20:10,23:10,4200,Bengaluru,Delhi,3h,Non,2022-01-03
266,IndiGo,07:50,10:50,4200,Bengaluru,Delhi,3h,Non,2022-01-03
267,SpiceJet,05:40,00:25,4353,Bengaluru,Delhi,18h 45m,1,2022-01-03
268,Air Asia,06:10,08:55,4367,Bengaluru,Delhi,2h 45m,Non,2022-01-03
269,Go First,07:30,12:20,4422,Bengaluru,Delhi,4h 50m,1,2022-01-03
270,Go First,22:50,12:20,4422,Bengaluru,Delhi,13h 30m,1,2022-01-03
271,Go First,05:45,14:30,4436,Bengaluru,Delhi,8h 45m,1,2022-01-03
272,Go First,22:00,08:10,4436,Bengaluru,Delhi,10h 10m,1,2022-01-03
273,IndiGo,20:15,01:05,4475,Bengaluru,Delhi,4h 50m,1,2022-01-03
274,IndiGo,19:20,01:05,4475,Bengaluru,Delhi,5h 45m,1,2022-01-03
275,Air Asia,11:20,14:05,4489,Bengaluru,Delhi,2h 45m,Non,2022-01-03
276,Air India,10:25,13:00,4491,Bengaluru,Delhi,2h 35m,Non,2022-01-03
277,Air India,06:10,08:55,4491,Bengaluru,Delhi,2h 45m,Non,2022-01-03
278,Air India,17:50,20:35,4491,Bengaluru,Delhi,2h 45m,Non,2022-01-03
279,Air India,21:00,23:55,4491,Bengaluru,Delhi,2h 55m,Non,2022-01-03
280,Vistara,19:55,00:55,4494,Bengaluru,Delhi,5h,1,2022-01-03
281,Vistara,19:00,00:10,4494,Bengaluru,Delhi,5h 10m,1,2022-01-03
282,Vistara,19:00,00:55,4494,Bengaluru,Delhi,5h 55m,1,2022-01-03
283,Vistara,21:40,08:05,4494,Bengaluru,Delhi,10h 25m,1,2022-01-03
284,Vistara,21:40,08:35,4494,Bengaluru,Delhi,10h 55m,1,2022-01-03
285,Vistara,19:55,08:05,4494,Bengaluru,Delhi,12h 10m,1,2022-01-03
286,Vistara,19:55,08:35,4494,Bengaluru,Delhi,12h 40m,1,2022-01-03
287,Vistara,19:00,08:05,4494,Bengaluru,Delhi,13h 5m,1,2022-01-03
288,Vistara,19:00,08:35,4494,Bengaluru,Delhi,13h 35m,1,2022-01-03
289,Vistara,06:40,00:10,4494,Bengaluru,Delhi,17h 30m,1,2022-01-03
290,Vistara,06:40,00:55,4494,Bengaluru,Delhi,18h 15m,1,2022-01-03
291,Vistara,21:10,23:45,4515,Bengaluru,Delhi,2h 35m,Non,2022-01-03
292,Vistara,07:00,09:40,4515,Bengaluru,Delhi,2h 40m,Non,2022-01-03
293,Air Asia,22:00,03:35,4531,Bengaluru,Delhi,5h 35m,1,2022-01-03
294,Air India,07:35,13:50,4591,Bengaluru,Delhi,6h 15m,1,2022-01-03
295,Air India,07:35,19:10,4591,Bengaluru,Delhi,11h 35m,1,2022-01-03
296,Air India,07:35,23:00,4591,Bengaluru,Delhi,15h 25m,1,2022-01-03
297,Air India,07:35,08:45,4591,Bengaluru,Delhi,25h 10m,1,2022-01-03
298,IndiGo,14:00,16:45,4601,Bengaluru,Delhi,2h 45m,Non,2022-01-03
299,IndiGo,09:30,12:15,4601,Bengaluru,Delhi,2h 45m,Non,2022-01-03
300,IndiGo,16:30,19:20,4601,Bengaluru,Delhi,2h 50m,Non,2022-01-03
301,IndiGo,11:55,14:50,4601,Bengaluru,Delhi,2h 55m,Non,2022-01-03
302,Vistara,08:00,10:40,4620,Bengaluru,Delhi,2h 40m,Non,2022-01-03
303,Vistara,19:40,22:25,4620,Bengaluru,Delhi,2h 45m,Non,2022-01-03
304,Vistara,09:45,12:40,4620,Bengaluru,Delhi,2h 55m,Non,2022-01-03
305,Go First,20:00,08:10,4659,Bengaluru,Delhi,12h 10m,1,2022-01-03
306,Vistara,06:40,20:40,4704,Bengaluru,Delhi,14h,1,2022-01-03
307,Vistara,06:40,23:00,4704,Bengaluru,Delhi,16h 20m,1,2022-01-03
308,Vistara,17:50,20:30,4725,Bengaluru,Delhi,2h 40m,Non,2022-01-03
309,IndiGo,16:20,22:25,4736,Bengaluru,Delhi,6h 5m,1,2022-01-03
